,,,,"1,00%",,"0,90%","0,11%",,"-2,29%",,,,,,,,,,,,,
,A,Date,Open,Open +1%,Cond. Precio,High,% Mov.,Low,% Mov.,Close,% Cierre,Gap,Operable,Volume,Cond. Vol,Com. Prom,Com. High,Com. Low,Rdo del dia c/ SL Prom,Rdo del dia c/ TP Prom,Resultados,Resultado
,655,01/08/2019,145,"146,45",Si,"147,55","0,75%","142,06","-3,00%","146,79","0,23%","1,33%",No,16422310,Si,"-5,20%",611%,-32%,"0,00",1,"-2,29%",0
,656,01/07/2019,"140,55","141,96",Si,"144,08","1,50%","139,01","-2,07%","143,1","0,81%","0,57%",Si,17218390,Si,"-0,60%",1316%,9%,"1,00",1,"0,11%",1
,657,01/04/2019,"134,26","135,60",Si,"141,08","4,04%","133,66","-1,43%","139,75","3,06%","2,80%",No,22813920,Si,"31,70%",3722%,37%,"1,00",1,"0,11%",1
,658,01/03/2019,"134,27","135,61",Si,"134,87","-0,55%","129,83","-4,26%","130,6","-3,70%","-1,78%",No,19516320,Si,"12,66%",-618%,-87%,"0,00",0,"-2,29%",0
,659,01/02/2019,"134,13","135,47",Si,"137,75","1,68%","133,03","-1,80%","136,7","0,91%","-2,14%",Si,16589680,Si,"-4,23%",1492%,21%,"1,00",1,"0,11%",1
,660,12/31/2018,"141,83","143,25",Si,"142,02","-0,86%","136,04","-5,03%","137,07","-4,31%","1,97%",No,11180730,Si,"-35,46%",-911%,-121%,"0,00",0,"-2,29%",0
,661,12/28/2018,"139,2","140,59",Si,"140,98","0,28%","136,79","-2,70%","139,09","-1,07%","0,54%",No,11950610,Si,"-31,01%",161%,-19%,"0,00",1,"-2,29%",0
,662,12/27/2018,"135,05","136,40",Si,"138,45","1,50%","133,89","-1,84%","138,45","1,50%","-2,14%",Si,11407510,Si,"-34,15%",1322%,19%,"1,00",1,"0,11%",1
,663,12/26/2018,"132,87","134,20",Si,"138,02","2,85%","130,18","-2,99%",138,"2,83%","0,74%",Si,14452360,Si,"-16,57%",2595%,-32%,"0,00",1,"-2,29%",0
,664,12/24/2018,130,"131,30",Si,"134,57","2,49%","129,77","-1,17%","131,89","0,45%","-1,52%",Si,11240720,Si,"-35,11%",2257%,49%,"1,00",1,"0,11%",1
,665,12/21/2018,"137,08","138,45",Si,"137,19","-0,91%","130,23","-5,94%",132,"-4,66%","1,46%",No,28757930,Si,"66,01%",-962%,-161%,"0,00",0,"-2,29%",0
,666,12/20/2018,"135,83","137,19",Si,"137,76","0,42%","132,91","-3,12%","135,11","-1,51%","-0,96%",No,23967630,Si,"38,36%",294%,-37%,"0,00",1,"-2,29%",0
,667,12/19/2018,"141,04","142,45",Si,"141,33","-0,79%","135,73","-4,72%","137,14","-3,73%","0,16%",No,27614500,Si,"59,41%",-844%,-107%,"0,00",0,"-2,29%",0
,668,12/18/2018,"144,28","145,72",Si,"144,75","-0,67%","140,11","-3,85%","140,82","-3,36%","0,21%",No,17568170,Si,"1,42%",-732%,-69%,"0,00",0,"-2,29%",0
,669,12/17/2018,"146,5","147,97",Si,"147,94","-0,02%","142,24","-3,87%","143,98","-2,69%","-1,68%",No,15726640,Si,"-9,21%",-116%,-70%,"0,00",0,"-2,29%",0
,670,12/14/2018,"147,71","149,19",Si,"150,7","1,01%","145,72","-2,32%",149,"-0,13%","-2,49%",Si,15556480,Si,"-10,20%",860%,-2%,"0,00",1,"-2,29%",0
,671,12/13/2018,"153,05","154,58",Si,"153,46","-0,72%","150,52","-2,63%","151,48","-2,01%","1,02%",No,12203100,Si,"-29,55%",-786%,-15%,"0,00",0,"-2,29%",0
,672,12/12/2018,"155,24","156,79",Si,"156,17","-0,40%","151,43","-3,42%","151,5","-3,38%","2,25%",No,16595780,Si,"-4,20%",-476%,-50%,"0,00",0,"-2,29%",0
,673,12/11/2018,"155,26","156,81",Si,"156,24","-0,37%","150,9","-3,77%","151,83","-3,18%","2,53%",No,13614260,Si,"-21,41%",-446%,-66%,"0,00",0,"-2,29%",0
,674,12/10/2018,"150,39","151,89",Si,"152,81","0,60%","147,48","-2,91%","151,43","-0,31%","-1,74%",No,15506430,Si,"-10,48%",471%,-28%,"0,00",1,"-2,29%",0
,675,12/07/2018,"155,4","156,95",Si,"158,05","0,70%","151,73","-3,33%","153,06","-2,48%","-0,28%",No,17438360,Si,"0,67%",561%,-46%,"0,00",1,"-2,29%",0
,676,12/06/2018,153,"154,53",Si,"155,87","0,87%","150,51","-2,60%","155,83","0,84%","-3,37%",No,25259980,Si,"45,82%",721%,-14%,"0,00",1,"-2,29%",0
,677,12/04/2018,"164,88","166,53",Si,"164,98","-0,93%","156,46","-6,05%","158,34","-4,92%","0,70%",No,22154300,Si,"27,89%",-980%,-166%,"0,00",0,"-2,29%",0
,678,12/03/2018,"168,64","170,33",Si,"168,8","-0,90%","163,51","-4,00%","163,74","-3,87%","4,84%",No,31057810,Si,"79,29%",-948%,-76%,"0,00",0,"-2,29%",0
,679,11/30/2018,"157,9","159,48",Si,"160,86","0,87%","156,72","-1,73%","160,86","0,87%","1,04%",No,35042190,Si,"102,29%",719%,24%,"1,00",1,"0,11%",1
,680,11/29/2018,"158,08","159,66",Si,159,"-0,41%","153,54","-3,83%","156,28","-2,12%","-0,79%",No,20505610,Si,"18,38%",-492%,-68%,"0,00",0,"-2,29%",0
,681,11/28/2018,"159,01","160,60",Si,"159,8","-0,50%","155,26","-3,33%","159,34","-0,78%","1,63%",No,20743610,Si,"19,75%",-571%,-46%,"0,00",0,"-2,29%",0
,682,11/27/2018,"154,64","156,19",Si,"157,94","1,12%","153,58","-1,67%","156,46","0,18%","-0,88%",Si,17892140,Si,"3,29%",962%,27%,"1,00",1,"0,11%",1
,683,11/26/2018,"153,21","154,74",Si,"156,53","1,16%","152,37","-1,53%","156,01","0,82%","1,92%",No,16106170,Si,"-7,02%",993%,33%,"1,00",1,"0,11%",1
,684,11/23/2018,"147,3","148,77",Si,"151,17","1,61%",147,"-1,19%","150,33","1,05%","-1,41%",Si,7437479,Si,"-57,06%",1425%,48%,"1,00",1,"0,11%",1
,685,11/21/2018,"149,06","150,55",Si,"151,48","0,62%","148,65","-1,26%","149,41","-0,76%","2,11%",No,14707580,Si,"-15,10%",484%,45%,"1,00",1,"0,11%",1
,686,11/20/2018,"144,48","145,92",Si,"148,07","1,47%","142,82","-2,13%","145,98","0,04%","-3,38%",Si,19447780,Si,"12,27%",1291%,7%,"1,00",1,"0,11%",1
,687,11/19/2018,"152,02","153,54",Si,"153,21","-0,22%","148,77","-3,11%","149,53","-2,61%","-1,35%",No,18053210,Si,"4,22%",-304%,-36%,"0,00",0,"-2,29%",0
,688,11/16/2018,"155,04","156,59",Si,"155,8","-0,50%","152,14","-2,84%","154,1","-1,59%","-0,76%",No,19489910,Si,"12,51%",-578%,-25%,"0,00",0,"-2,29%",0
,689,11/15/2018,"152,9","154,43",Si,"157,4","1,92%","150,89","-2,29%","156,22","1,16%","1,64%",No,30029500,Si,"73,35%",1720%,-1%,"0,00",1,"-2,29%",0
,690,11/14/2018,"150,21","151,71",Si,"152,15","0,29%","148,44","-2,16%","150,44","-0,84%","2,20%",No,21767580,Si,"25,66%",173%,5%,"1,00",1,"0,11%",1
,691,11/13/2018,"144,83","146,28",Si,"149,94","2,50%","143,91","-1,62%","146,98","0,48%","1,41%",No,19544820,Si,"12,83%",2269%,29%,"1,00",1,"0,11%",1
,692,11/12/2018,"145,01","146,46",Si,"146,41","-0,03%","139,97","-4,43%","142,82","-2,49%","0,11%",No,16500820,Si,"-4,74%",-132%,-95%,"0,00",0,"-2,29%",0
,693,11/09/2018,"145,57","147,03",Si,"145,72","-0,89%","142,48","-3,09%","144,85","-1,48%","-2,30%",No,16209350,Si,"-6,43%",-940%,-36%,"0,00",0,"-2,29%",0
,694,11/08/2018,"150,99","152,50",Si,"151,88","-0,41%","146,69","-3,81%","148,99","-2,30%","-0,99%",No,17057390,Si,"-1,53%",-485%,-67%,"0,00",0,"-2,29%",0
,695,11/07/2018,"150,77","152,28",Si,"152,8","0,34%","148,94","-2,19%","152,5","0,15%","2,26%",No,17860340,Si,"3,10%",225%,4%,"1,00",1,"0,11%",1
,696,11/06/2018,"145,87","147,33",Si,"149,96","1,79%","145,33","-1,36%","147,44","0,08%","0,85%",Si,17835420,Si,"2,96%",1590%,40%,"1,00",1,"0,11%",1
,697,11/05/2018,"146,22","147,68",Si,"149,37","1,14%","144,23","-2,34%","144,64","-2,06%","-0,93%",Si,16177040,Si,"-6,61%",981%,-3%,"0,00",1,"-2,29%",0
,698,11/02/2018,"152,56","154,09",Si,"154,36","0,18%","146,28","-5,07%","147,59","-4,22%","0,87%",No,45667320,Si,"163,63%",69%,-123%,"0,00",1,"-2,29%",0
,699,11/01/2018,"144,98","146,43",Si,"152,32","4,02%","138,62","-5,33%","151,25","3,29%","1,90%",No,46943600,Si,"171,00%",3706%,-134%,"0,00",1,"-2,29%",0
,700,10/31/2018,"141,35","142,76",Si,"142,65","-0,08%","139,14","-2,54%","142,28","-0,34%","3,68%",No,23634410,Si,"36,44%",-175%,-11%,"0,00",0,"-2,29%",0
,701,10/30/2018,"132,28","133,60",Si,"136,4","2,09%","130,06","-2,65%","136,33","2,04%","-0,82%",Si,25165940,Si,"45,28%",1881%,-16%,"0,00",1,"-2,29%",0
,702,10/29/2018,"142,42","143,84",Si,144,"0,11%","131,36","-8,68%","133,38","-7,27%","-0,31%",No,35064320,Si,"102,42%",2%,-281%,"0,00",1,"-2,29%",0
,703,10/26/2018,139,"140,39",Si,"145,83","3,87%","138,55","-1,31%","142,87","1,77%","-3,87%",Si,19466330,Si,"12,38%",3567%,42%,"1,00",1,"0,11%",1
,704,10/25/2018,"142,5","143,93",Si,"144,91","0,68%","141,01","-2,03%","144,6","0,47%","2,07%",No,13604120,Si,"-21,47%",548%,11%,"1,00",1,"0,11%",1
,705,10/24/2018,"145,18","146,63",Si,"146,69","0,04%","139,34","-4,97%","139,61","-4,79%","-1,00%",No,18295720,Si,"5,62%",-62%,-118%,"0,00",0,"-2,29%",0
,706,10/23/2018,"143,22","144,65",Si,"147,51","1,98%","142,62","-1,40%","146,65","1,38%","-3,75%",Si,19936740,Si,"15,09%",1769%,38%,"1,00",1,"0,11%",1
,707,10/22/2018,"148,99","150,48",Si,"150,2","-0,19%","146,1","-2,91%","148,8","-1,12%","4,24%",No,22560500,Si,"30,24%",-276%,-28%,"0,00",0,"-2,29%",0
,708,10/19/2018,"145,34","146,79",Si,"146,77","-0,02%","142,61","-2,85%","142,93","-2,63%","2,34%",No,14842970,Si,"-14,31%",-115%,-25%,"0,00",0,"-2,29%",0
,709,10/18/2018,"145,85","147,31",Si,"146,28","-0,70%","140,8","-4,42%","142,02","-3,59%","-1,55%",No,20591730,Si,"18,87%",-761%,-94%,"0,00",0,"-2,29%",0
,710,10/17/2018,"150,68","152,19",Si,"150,68","-0,99%","146,37","-3,82%","148,14","-2,66%","0,72%",No,16863550,Si,"-2,65%",-1037%,-68%,"0,00",0,"-2,29%",0
,711,10/16/2018,"145,71","147,17",Si,"149,76","1,76%","145,26","-1,30%","149,6","1,65%","1,08%",No,18337850,Si,"5,86%",1567%,43%,"1,00",1,"0,11%",1
,712,10/15/2018,"144,77","146,22",Si,"145,69","-0,36%","142,3","-2,68%","144,16","-1,41%","-1,71%",No,18536160,Si,"7,01%",-442%,-18%,"0,00",0,"-2,29%",0
,713,10/12/2018,"148,62","150,11",Si,149,"-0,74%","144,52","-3,72%","147,29","-1,88%","4,74%",No,30724610,Si,"77,37%",-797%,-63%,"0,00",0,"-2,29%",0
,714,10/11/2018,"135,53","136,89",Si,"142,91","4,40%","135,14","-1,28%","141,9","3,66%","-2,00%",Si,43104960,Si,"148,84%",4065%,44%,"1,00",1,"0,11%",1
,715,10/10/2018,"142,5","143,93",Si,144,"0,05%","137,92","-4,17%","138,29","-3,92%","-3,02%",No,55541460,Si,"220,63%",-51%,-83%,"0,00",0,"-2,29%",0
,716,10/09/2018,"147,97","149,45",Si,"150,59","0,76%","146,47","-1,99%","146,94","-1,68%","-2,10%",No,31042160,Si,"79,20%",622%,12%,"1,00",1,"0,11%",1
,717,10/08/2018,"150,2","151,70",Si,"152,64","0,62%","148,34","-2,22%","151,14","-0,37%","-2,86%",No,24792330,Si,"43,12%",485%,3%,"1,00",1,"0,11%",1
,718,10/05/2018,"156,14","157,70",Si,"157,12","-0,37%","152,25","-3,46%","154,63","-1,95%","0,01%",No,20253600,Si,"16,92%",-449%,-52%,"0,00",0,"-2,29%",0
,719,10/04/2018,"160,06","161,66",Si,"160,08","-0,98%","153,87","-4,82%","156,13","-3,42%","-1,42%",No,32145230,Si,"85,57%",-1025%,-112%,"0,00",0,"-2,29%",0
,720,10/03/2018,"163,15","164,78",Si,"164,54","-0,15%","161,93","-1,73%","162,37","-1,46%","1,82%",No,13101040,Si,"-24,37%",-239%,24%,"1,00",0,"-1,46%",0
,721,10/02/2018,"159,79","161,39",Si,"161,03","-0,22%","158,27","-1,93%","160,23","-0,72%","-1,36%",No,14713340,Si,"-15,06%",-310%,15%,"1,00",0,"-0,72%",0
,722,10/01/2018,"165,92","167,58",Si,"165,95","-0,97%","161,56","-3,59%",162,"-3,33%","0,70%",No,10599540,Si,"-38,81%",-1020%,-58%,"0,00",0,"-2,29%",0
,723,09/28/2018,"164,9","166,55",Si,"165,66","-0,53%","163,3","-1,95%","164,76","-1,07%","-0,85%",No,10480580,Si,"-39,50%",-605%,14%,"1,00",0,"-1,07%",0
,724,09/27/2018,"166,39","168,05",Si,"167,05","-0,60%","164,92","-1,86%","166,32","-1,03%","0,60%",No,12682550,Si,"-26,79%",-665%,18%,"1,00",0,"-1,03%",0
,725,09/26/2018,"165,52","167,18",Si,"167,39","0,13%","164,87","-1,38%","165,4","-1,06%","0,77%",No,13570590,Si,"-21,66%",22%,39%,"1,00",1,"0,11%",1
,726,09/25/2018,"164,05","165,69",Si,"165,44","-0,15%","162,83","-1,73%","164,25","-0,87%","0,55%",No,9579768,Si,"-44,70%",-243%,24%,"1,00",0,"-0,87%",0
,727,09/24/2018,"162,81","164,44",Si,"163,4","-0,63%","160,1","-2,64%","163,16","-0,78%","-1,11%",No,13113480,Si,"-24,30%",-697%,-16%,"0,00",0,"-2,29%",0
,728,09/21/2018,"169,46","171,15",Si,"169,84","-0,77%","164,5","-3,89%","164,63","-3,81%","2,16%",No,21876600,Si,"26,29%",-827%,-71%,"0,00",0,"-2,29%",0
,729,09/20/2018,"166,89","168,56",Si,"167,7","-0,51%","164,72","-2,28%","165,88","-1,59%","2,62%",No,22803720,Si,"31,64%",-582%,0%,"1,00",0,"-1,59%",0
,730,09/19/2018,"158,82","160,41",Si,"163,13","1,70%","158,82","-0,99%","162,63","1,39%","1,39%",No,23002870,Si,"32,79%",1506%,57%,"1,00",1,"0,11%",1
,731,09/18/2018,"156,88","158,45",Si,"159,4","0,60%","155,52","-1,85%","156,65","-1,14%","-1,27%",No,27218070,Si,"57,12%",468%,19%,"1,00",1,"0,11%",1
,732,09/17/2018,"161,5","163,12",Si,"161,65","-0,90%","158,29","-2,96%","158,89","-2,59%","-1,97%",No,20326940,Si,"17,34%",-950%,-30%,"0,00",0,"-2,29%",0
,733,09/14/2018,"167,88","169,56",Si,168,"-0,92%","163,38","-3,64%","164,74","-2,84%","1,42%",No,23403950,Si,"35,11%",-970%,-60%,"0,00",0,"-2,29%",0
,734,09/13/2018,"165,41","167,06",Si,"167,22","0,09%","164,01","-1,83%","165,53","-0,92%","2,45%",No,25666870,Si,"48,17%",-12%,20%,"1,00",0,"-0,92%",0
,735,09/12/2018,"158,2","159,78",Si,"162,82","1,90%","156,18","-2,25%","161,46","1,05%","0,47%",Si,32454860,Si,"87,36%",1699%,1%,"1,00",1,"0,11%",1
,736,09/11/2018,"153,18","154,71",Si,"158,45","2,42%","152,85","-1,20%","157,46","1,78%","-2,03%",Si,25878870,Si,"49,39%",2186%,47%,"1,00",1,"0,11%",1
,737,09/10/2018,"158,59","160,18",Si,"160,72","0,34%",155,"-3,23%","156,36","-2,38%","-2,33%",No,39062050,Si,"125,50%",221%,-42%,"0,00",1,"-2,29%",0
,738,09/07/2018,"159,95","161,55",Si,"164,61","1,89%","159,51","-1,26%","162,37","0,51%","0,05%",Si,19297860,Si,"11,40%",1693%,45%,"1,00",1,"0,11%",1
,739,09/06/2018,"164,16","165,80",Si,"166,48","0,41%","158,67","-4,30%","159,87","-3,58%","-0,04%",No,33018050,Si,"90,61%",287%,-89%,"0,00",1,"-2,29%",0
,740,09/05/2018,"167,48","169,15",Si,"168,28","-0,52%","162,03","-4,21%","164,23","-2,91%","-1,74%",No,35672700,Si,"105,93%",-589%,-85%,"0,00",0,"-2,29%",0
,741,09/04/2018,"173,5","175,24",Si,"173,95","-0,73%",169,"-3,56%","170,44","-2,74%","-0,86%",No,23187010,Si,"33,85%",-794%,-56%,"0,00",0,"-2,29%",0
,742,08/31/2018,"173,11","174,84",Si,"176,68","1,05%","172,76","-1,19%","175,01","0,10%","-0,85%",Si,13721350,Si,"-20,79%",895%,48%,"1,00",1,"0,11%",1
,743,08/30/2018,"177,33","179,10",Si,"178,1","-0,56%","174,12","-2,78%","174,6","-2,51%","-0,66%",No,17063610,Si,"-1,50%",-630%,-22%,"0,00",0,"-2,29%",0
,744,08/29/2018,"179,35","181,14",Si,"179,66","-0,82%","176,83","-2,38%","178,5","-1,46%","0,65%",No,11888560,Si,"-31,37%",-875%,-5%,"0,00",0,"-2,29%",0
,745,08/28/2018,"182,15","183,97",Si,"182,38","-0,87%","177,5","-3,52%","178,19","-3,14%","0,83%",No,15300960,Si,"-11,67%",-919%,-55%,"0,00",0,"-2,29%",0
,746,08/27/2018,"177,1","178,87",Si,"180,88","1,12%","176,22","-1,48%","180,65","0,99%","1,65%",No,23479060,Si,"35,54%",963%,35%,"1,00",1,"0,11%",1
,747,08/24/2018,175,"176,75",Si,"176,37","-0,21%","172,45","-2,43%","174,23","-1,43%","1,61%",No,30414790,Si,"75,58%",-303%,-7%,"0,00",0,"-2,29%",0
,748,08/23/2018,"184,97","186,82",Si,"186,5","-0,17%","171,91","-7,98%","172,23","-7,81%","4,00%",No,78666520,Si,"354,13%",-262%,-251%,"0,00",0,"-2,29%",0
,749,08/22/2018,"178,15","179,93",Si,"179,74","-0,11%","175,5","-2,46%","177,85","-1,16%","0,13%",No,26992790,Si,"55,82%",-201%,-8%,"0,00",0,"-2,29%",0
,750,08/21/2018,"177,63","179,41",Si,"179,67","0,15%","176,97","-1,36%","177,92","-0,83%","0,76%",No,20099570,Si,"16,03%",39%,40%,"1,00",1,"0,11%",1
,751,08/20/2018,"175,22","176,97",Si,"178,86","1,07%","174,36","-1,48%","176,29","-0,39%","1,41%",No,25699090,Si,"48,36%",909%,35%,"1,00",1,"0,11%",1
,752,08/17/2018,"172,52","174,25",Si,"174,2","-0,03%","168,38","-3,37%","172,78","-0,84%","0,31%",No,24662250,Si,"42,37%",-125%,-48%,"0,00",0,"-2,29%",0
,753,08/16/2018,"172,33","174,05",Si,"175,7","0,95%","171,57","-1,43%","171,99","-1,19%","1,47%",No,34241580,Si,"97,67%",795%,37%,"1,00",1,"0,11%",1
,754,08/15/2018,"167,11","168,78",Si,"169,85","0,63%","165,39","-2,01%","169,83","0,62%","-3,14%",No,41251300,Si,"138,14%",499%,12%,"1,00",1,"0,11%",1
,755,08/14/2018,"175,14","176,89",Si,"176,2","-0,39%","170,77","-3,46%","172,53","-2,47%","-1,43%",No,38485100,Si,"122,17%",-470%,-52%,"0,00",0,"-2,29%",0
,756,08/13/2018,"179,65","181,45",Si,"180,65","-0,44%",177,"-2,45%","177,68","-2,08%","-0,20%",No,14668290,Si,"-15,32%",-515%,-8%,"0,00",0,"-2,29%",0
,757,08/10/2018,"175,57","177,33",Si,"180,45","1,76%","174,75","-1,45%","180,01","1,51%","-0,91%",Si,22030660,Si,"27,18%",1567%,36%,"1,00",1,"0,11%",1
,758,08/09/2018,"179,31","181,10",Si,"180,63","-0,26%","176,76","-2,40%","177,19","-2,16%","1,01%",No,35201440,Si,"103,21%",-347%,-5%,"0,00",0,"-2,29%",0
,759,08/08/2018,180,"181,80",Si,"180,18","-0,89%","176,55","-2,89%","177,52","-2,35%","0,04%",No,21130010,Si,"21,98%",-943%,-27%,"0,00",0,"-2,29%",0
,760,08/07/2018,"180,29","182,09",Si,183,"0,50%","179,74","-1,29%","179,92","-1,19%","0,93%",No,20605320,Si,"18,95%",371%,43%,"1,00",1,"0,11%",1
,761,08/06/2018,"180,7","182,51",Si,"180,86","-0,90%","177,49","-2,75%","178,62","-2,13%","-0,08%",No,35399150,Si,"104,35%",-954%,-21%,"0,00",0,"-2,29%",0
,762,08/03/2018,"184,15","185,99",Si,"184,5","-0,80%","180,08","-3,18%","180,84","-2,77%","0,85%",No,18229350,Si,"5,23%",-859%,-40%,"0,00",0,"-2,29%",0
,763,08/02/2018,"181,54","183,36",Si,"182,9","-0,25%","179,78","-1,95%","182,6","-0,41%","-2,01%",No,20950920,Si,"20,95%",-335%,14%,"1,00",0,"-0,41%",0
,764,08/01/2018,186,"187,86",Si,"189,06","0,64%","183,96","-2,08%","185,27","-1,38%","-0,66%",No,14361340,Si,"-17,09%",504%,9%,"1,00",1,"0,11%",1
,765,07/31/2018,"186,4","188,26",Si,"188,95","0,36%","183,99","-2,27%","187,23","-0,55%","0,85%",No,16947350,Si,"-2,17%",245%,0%,"1,00",1,"0,11%",1
,766,07/30/2018,"190,22","192,12",Si,"190,59","-0,80%","182,06","-5,24%","184,82","-3,80%","0,42%",No,19860040,Si,"14,65%",-855%,-130%,"0,00",0,"-2,29%",0
,767,07/27/2018,"196,1","198,06",Si,"196,27","-0,90%","186,93","-5,62%","189,42","-4,36%","0,99%",No,19906310,Si,"14,92%",-956%,-147%,"0,00",0,"-2,29%",0
,768,07/26/2018,"193,21","195,14",Si,"196,12","0,50%","192,62","-1,29%","194,18","-0,49%","-2,41%",No,13834250,Si,"-20,14%",374%,43%,"1,00",1,"0,11%",1
,769,07/25/2018,"190,61","192,52",Si,"198,35","3,03%","190,14","-1,23%","197,98","2,84%","0,85%",Si,20655540,Si,"19,24%",2768%,46%,"1,00",1,"0,11%",1
,770,07/24/2018,"190,19","192,09",Si,"193,07","0,51%","188,35","-1,95%",189,"-1,61%","1,68%",No,18402470,Si,"6,23%",382%,14%,"1,00",1,"0,11%",1
,771,07/23/2018,"187,18","189,05",Si,"187,81","-0,66%","184,8","-2,25%","187,04","-1,06%","-0,04%",No,10970250,Si,"-36,67%",-722%,1%,"1,00",0,"-1,06%",0
,772,07/20/2018,"189,49","191,38",Si,"189,5","-0,98%","186,61","-2,49%","187,25","-2,16%","1,15%",No,12806710,Si,"-26,07%",-1032%,-10%,"0,00",0,"-2,29%",0
,773,07/19/2018,"188,68","190,57",Si,"189,68","-0,47%","186,87","-1,94%","187,34","-1,69%","-1,11%",No,13352350,Si,"-22,92%",-540%,15%,"1,00",0,"-1,69%",0
,774,07/18/2018,"192,45","194,37",Si,"193,23","-0,59%","189,91","-2,30%","190,79","-1,84%","-0,11%",No,10784720,Si,"-37,74%",-657%,-1%,"0,00",0,"-2,29%",0
,775,07/17/2018,"188,65","190,54",Si,"192,95","1,27%","187,9","-1,38%","192,66","1,11%","-0,89%",Si,13251170,Si,"-23,50%",1099%,39%,"1,00",1,"0,11%",1
,776,07/16/2018,"189,57","191,47",Si,"191,37","-0,05%","189,15","-1,21%","190,35","-0,58%","-0,25%",No,12189870,Si,"-29,63%",-147%,47%,"1,00",0,"-0,58%",0
,777,07/13/2018,"191,61","193,53",Si,"192,12","-0,73%","189,3","-2,18%","190,04","-1,80%","0,76%",No,12549960,Si,"-27,55%",-788%,4%,"1,00",0,"-1,80%",0
,778,07/12/2018,"190,77","192,68",Si,"192,58","-0,05%","189,79","-1,50%","190,17","-1,30%","1,79%",No,17407670,Si,"0,49%",-148%,34%,"1,00",0,"-1,30%",0
,779,07/11/2018,"188,6","190,49",Si,"190,05","-0,23%","187,42","-1,61%","187,42","-1,61%","-2,05%",No,15914610,Si,"-8,13%",-317%,29%,"1,00",0,"-1,61%",0
,780,07/10/2018,"192,89","194,82",Si,"195,13","0,16%","191,48","-1,71%","192,55","-1,16%","0,07%",No,12539250,Si,"-27,61%",51%,25%,"1,00",1,"0,11%",1
,781,07/09/2018,"194,45","196,39",Si,"194,69","-0,87%","190,87","-2,81%","192,75","-1,86%","1,13%",No,15432530,Si,"-10,91%",-921%,-24%,"0,00",0,"-2,29%",0
,782,07/06/2018,"186,01","187,87",Si,"192,49","2,46%","185,54","-1,24%","192,27","2,34%","-0,47%",Si,17024230,Si,"-1,72%",2227%,46%,"1,00",1,"0,11%",1
,783,07/05/2018,"187,17","189,04",Si,"187,44","-0,85%","182,9","-3,25%","186,88","-1,14%","1,31%",No,18369170,Si,"6,04%",-902%,-43%,"0,00",0,"-2,29%",0
,784,07/03/2018,"187,88","189,76",Si,"188,5","-0,66%","184,36","-2,85%","184,75","-2,64%","0,82%",No,11673700,Si,"-32,61%",-728%,-25%,"0,00",0,"-2,29%",0
,785,07/02/2018,"181,66","183,48",Si,"186,36","1,57%","181,06","-1,32%","186,36","1,57%","-2,09%",Si,17314370,Si,"-0,05%",1387%,42%,"1,00",1,"0,11%",1
,786,06/29/2018,"185,36","187,21",Si,"188,97","0,94%","184,26","-1,58%","185,53","-0,90%","-1,60%",No,26014690,Si,"50,18%",788%,31%,"1,00",1,"0,11%",1
,787,06/28/2018,"183,2","185,03",Si,"188,96","2,12%","182,04","-1,62%","188,38","1,81%","-0,98%",Si,19537920,Si,"12,79%",1909%,29%,"1,00",1,"0,11%",1
,788,06/27/2018,"193,46","195,39",Si,"193,6","-0,92%","184,89","-5,38%","185,02","-5,31%","1,07%",No,23809980,Si,"37,45%",-969%,-136%,"0,00",0,"-2,29%",0
,789,06/26/2018,"193,34","195,27",Si,"193,66","-0,83%","188,42","-3,51%","191,42","-1,97%","1,09%",No,20712570,Si,"19,57%",-882%,-54%,"0,00",0,"-2,29%",0
,790,06/25/2018,"197,85","199,83",Si,"198,1","-0,86%","187,86","-5,99%","191,25","-4,29%","-2,06%",No,32726440,Si,"88,92%",-919%,-163%,"0,00",0,"-2,29%",0
,791,06/22/2018,"203,38","205,41",Si,"203,8","-0,79%","200,25","-2,51%","202,01","-1,66%","0,58%",No,9611986,Si,"-44,51%",-843%,-10%,"0,00",0,"-2,29%",0
,792,06/21/2018,"205,84","207,90",Si,206,"-0,91%","201,04","-3,30%","202,21","-2,74%","-0,19%",No,13947760,Si,"-19,48%",-964%,-45%,"0,00",0,"-2,29%",0
,793,06/20/2018,"205,05","207,10",Si,"207,23","0,06%","205,02","-1,00%","206,23","-0,42%","0,30%",No,15537330,Si,"-10,31%",-41%,56%,"1,00",0,"-0,42%",0
,794,06/19/2018,"203,53","205,57",Si,"204,51","-0,51%","199,5","-2,95%","204,43","-0,55%","-2,42%",No,24466630,Si,"41,24%",-586%,-30%,"0,00",0,"-2,29%",0
,795,06/18/2018,"205,16","207,21",Si,"208,6","0,67%","203,88","-1,61%","208,57","0,66%","-1,37%",No,14601190,Si,"-15,71%",534%,29%,"1,00",1,"0,11%",1
,796,06/15/2018,"207,49","209,56",Si,"210,08","0,25%","206,01","-1,70%",208,"-0,75%","-1,60%",No,28649140,Si,"65,39%",133%,25%,"1,00",1,"0,11%",1
,797,06/14/2018,"207,72","209,80",Si,"211,12","0,63%","207,51","-1,09%","210,86","0,51%","0,53%",No,18804980,Si,"8,56%",497%,52%,"1,00",1,"0,11%",1
,798,06/13/2018,"209,44","211,53",Si,"209,65","-0,89%","206,6","-2,33%","206,62","-2,32%","0,17%",No,13828360,Si,"-20,17%",-943%,-2%,"0,00",0,"-2,29%",0
